Częstotliwość (Hz)	Poziom (dB)
8510.998535	-102.475548
8513.690186	-94.191422
8516.381836	-90.699913
8519.073486	-91.156853
8521.765137	-94.645248
8524.456787	-99.435600
8527.148438	-102.776505
8529.840088	-98.258652
8532.531738	-98.527893
8535.223389	-105.820786
8537.915039	-100.343277
8540.606689	-99.164040
8543.298340	-107.586189
8545.989990	-104.568146
8548.681641	-101.771797
8551.373291	-105.959244
8554.064941	-98.792946
8556.756592	-97.650063
8559.448242	-102.612366
8562.139893	-98.816597
8564.831543	-102.716110
8567.523193	-111.990662
8570.214844	-105.199524
8572.906494	-106.217499
8575.598145	-104.597466
8578.289795	-100.469185
8580.981445	-100.553162
8583.673096	-102.340836
8586.364746	-100.583481
8589.056396	-99.139160
8591.748047	-97.069206
8594.439697	-96.385208
8597.131348	-97.571877
8599.822998	-99.303741
8602.514648	-105.912071
8605.206299	-102.694771
8607.897949	-108.152084
8610.589600	-100.335892
8613.281250	-101.343483
8615.972900	-104.381058
8618.664551	-103.695595
8621.356201	-98.559868
8624.047852	-98.878990
8626.739502	-100.244530
8629.431152	-111.273727
8632.122803	-102.748543
8634.814453	-103.954514
8637.506104	-108.283867
8640.197754	-110.924217
8642.889404	-105.158737
8645.581055	-100.568230
8648.272705	-101.287956
8650.964355	-98.529884
8653.656006	-97.839806
8656.347656	-99.243599
8659.039307	-104.941498
8661.730957	-100.213753
8664.422607	-101.898560
8667.114258	-99.912071
8669.805908	-98.506424
8672.497559	-99.218628
8675.189209	-103.734810
8677.880859	-107.437920
8680.572510	-104.208595
8683.264160	-100.174477
8685.955811	-104.106560
8688.647461	-103.899376
8691.339111	-108.380180
8694.030762	-108.151665
8696.722412	-108.244919
8699.414063	-103.984993
8702.105713	-104.695961
8704.797363	-107.540764
8707.489014	-102.838364
8710.180664	-103.900246
8712.872314	-101.181107
8715.563965	-97.565155
8718.255615	-101.050148
8720.947266	-109.070755
8723.638916	-104.129501
8726.330566	-97.108391
8729.022217	-101.482475
8731.713867	-102.016968
8734.405518	-99.061409
8737.097168	-97.784355
8739.788818	-103.745674
8742.480469	-101.312500
8745.172119	-94.076057
8747.863770	-92.683380
8750.555420	-92.426094
8753.247070	-91.945045
8755.938721	-89.491753
8758.630371	-92.150658
8761.322021	-102.486412
8764.013672	-95.476730
8766.705322	-98.535393
8769.396973	-93.608620
8772.088623	-96.915291
8774.780273	-87.420418
8777.471924	-93.668961
8780.163574	-107.869362
8782.855225	-98.930412
8785.546875	-100.211319
8788.238525	-105.684708
8790.930176	-99.475197
8793.621826	-101.116455
8796.313477	-97.240295
8799.005127	-100.428215
8801.696777	-90.935585
8804.388428	-88.448822
8807.080078	-91.410194
8809.771729	-82.441551
8812.463379	-91.767769
8815.155029	-93.083984
8817.846680	-98.708397
8820.538330	-99.427765
8823.229980	-101.534409
8825.921631	-99.125725
8828.613281	-98.676376
8831.304932	-103.712296
8833.996582	-102.607002
8836.688232	-99.254211
8839.379883	-103.050751
8842.071533	-105.817978
8844.763184	-105.508141
8847.454834	-104.960823
8850.146484	-95.669617
8852.838135	-96.911972
8855.529785	-107.478615
8858.221436	-99.872215
8860.913086	-93.614014
8863.604736	-97.076546
8866.296387	-102.518234
8868.988037	-102.468803
8871.679688	-98.072952
8874.371338	-87.343483
8877.062988	-81.276817
8879.754639	-77.178421
8882.446289	-76.367386
8885.137939	-81.560219
8887.829590	-86.045753
8890.521240	-85.909004
8893.212891	-85.404617
8895.904541	-81.280647
8898.596191	-83.568619
8901.287842	-86.257935
8903.979492	-88.089767
8906.671143	-91.538383
8909.362793	-98.344902
8912.054443	-107.329369
8914.746094	-100.121178
8917.437744	-101.831955
8920.129395	-110.969070
8922.821045	-100.818680
8925.512695	-93.539597
8928.204346	-90.467079
8930.895996	-89.406624
8933.587646	-92.302841
8936.279297	-95.998459
8938.970947	-103.652206
8941.662598	-101.896927
8944.354248	-100.710548
8947.045898	-103.021019
8949.737549	-103.010056
8952.429199	-101.296860
8955.120850	-98.867447
8957.812500	-98.245514
8960.504150	-100.667015
8963.195801	-109.115227
8965.887451	-104.112778
8968.579102	-99.877014
8971.270752	-99.471092
8973.962402	-102.981331
8976.654053	-107.722824
8979.345703	-104.005867
8982.037354	-98.416512
8984.729004	-84.510948
8987.420654	-81.509064
8990.112305	-87.555740
8992.803955	-91.993172
8995.495605	-90.780914
8998.187256	-95.326553
9000.878906	-104.700798
9003.570557	-102.821091
9006.262207	-99.998726
9008.953857	-102.249603
9011.645508	-108.152809
9014.337158	-107.258568
9017.028809	-107.039444
9019.720459	-107.780525
9022.412109	-98.433762
9025.103760	-96.926994
9027.795410	-99.166161
9030.487061	-98.157295
9033.178711	-99.371346
9035.870361	-101.482468
9038.562012	-105.201332
9041.253662	-108.746460
9043.945313	-100.929749
9046.636963	-99.794540
9049.328613	-105.092308
9052.020264	-107.831818
9054.711914	-104.054672
9057.403564	-103.458649
9060.095215	-101.917610
9062.786865	-102.389130
9065.478516	-108.791946
9068.170166	-104.500435
9070.861816	-100.373535
9073.553467	-103.177681
9076.245117	-118.405197
9078.936768	-107.249283
9081.628418	-104.231110
9084.320068	-107.339264
9087.011719	-111.515625
9089.703369	-106.815102
9092.395020	-104.194839
9095.086670	-105.627747
9097.778320	-113.337448
9100.469971	-112.544975
9103.161621	-104.325348
9105.853271	-100.052170
9108.544922	-107.769608
9111.236572	-102.713409
9113.928223	-103.188904
9116.619873	-109.253914
9119.311523	-102.757973
9122.003174	-104.758247
9124.694824	-109.673904
9127.386475	-109.935600
9130.078125	-103.081062
9132.769775	-108.040245
9135.461426	-101.596268
9138.153076	-100.533791
9140.844727	-105.525955
9143.536377	-106.785141
9146.228027	-104.767258
9148.919678	-106.063744
9151.611328	-108.067932
9154.302979	-107.404869
9156.994629	-106.349426
9159.686279	-109.224327
9162.377930	-106.853737
9165.069580	-106.252037
9167.761230	-107.513527
9170.452881	-106.886543
9173.144531	-106.363029
9175.836182	-103.369751
9178.527832	-103.249199
9181.219482	-112.367767
9183.911133	-110.082077
9186.602783	-107.285576
9189.294434	-101.622635
9191.986084	-110.475380
9194.677734	-99.957970
9197.369385	-99.393524
9200.061035	-102.945930
9202.752686	-114.770508
9205.444336	-106.020126
9208.135986	-96.753754
9210.827637	-94.385818
9213.519287	-101.316544
9216.210938	-106.490471
9218.902588	-98.884438
9221.594238	-92.061211
9224.285889	-98.989479
9226.977539	-108.550392
9229.669189	-102.047661
9232.360840	-93.875648
9235.052490	-90.986626
9237.744141	-90.601715
9240.435791	-98.131584
9243.127441	-101.003189
9245.819092	-95.604645
9248.510742	-95.637413
9251.202393	-96.901939
9253.894043	-94.911842
9256.585693	-91.041939
9259.277344	-84.719460
9261.968994	-86.108177
9264.660645	-98.477661
9267.352295	-101.966286
9270.043945	-100.077629
9272.735596	-97.345161
9275.427246	-102.683647
9278.118896	-101.622353
9280.810547	-98.650719
9283.502197	-100.197746
9286.193848	-111.560577
9288.885498	-106.084717
9291.577148	-102.784935
9294.268799	-101.814011
9296.960449	-94.486549
9299.652100	-96.076523
9302.343750	-99.786705
9305.035400	-96.937477
9307.727051	-98.900795
9310.418701	-111.492798
9313.110352	-98.580482
9315.802002	-99.713097
9318.493652	-110.179016
9321.185303	-104.086411
9323.876953	-109.445824
9326.568604	-103.828987
9329.260254	-103.184547
9331.951904	-98.397408
9334.643555	-95.829002
9337.335205	-96.825111
9340.026855	-102.408813
9342.718506	-98.257896
9345.410156	-102.422195
9348.101807	-95.491364
9350.793457	-93.768608
9353.485107	-99.925850
9356.176758	-103.574402
9358.868408	-107.916443
9361.560059	-96.785912
9364.251709	-99.172928
9366.943359	-97.746109
9369.635010	-95.970741
9372.326660	-105.272598
9375.018311	-97.120201
9377.709961	-97.518341
9380.401611	-103.557220
9383.093262	-103.992409
9385.784912	-111.130661
9388.476563	-103.942871
9391.168213	-104.950424
9393.859863	-98.453903
9396.551514	-99.297302
9399.243164	-96.724907
9401.934814	-93.444519
9404.626465	-96.545555
9407.318115	-98.162384
9410.009766	-98.726601
9412.701416	-101.781479
9415.393066	-101.811317
9418.084717	-101.799416
9420.776367	-95.818092
9423.468018	-95.134003
9426.159668	-97.110771
9428.851318	-101.329941
9431.542969	-94.267715
9434.234619	-92.404892
9436.926270	-97.226555
9439.617920	-101.344437
9442.309570	-101.335449
9445.001221	-103.948624
9447.692871	-104.533463
9450.384521	-100.829926
9453.076172	-108.186935
9455.767822	-104.177589
9458.459473	-107.068077
9461.151123	-104.703888
9463.842773	-93.425545
9466.534424	-91.529755
9469.226074	-98.958054
9471.917725	-90.455589
9474.609375	-97.871536
9477.301025	-90.115623
9479.992676	-88.999695
9482.684326	-92.684456
9485.375977	-94.138054
9488.067627	-97.164841
9490.759277	-99.250572
9493.450928	-107.483986
9496.142578	-102.335838
9498.834229	-108.395927
9501.525879	-104.813324
9504.217529	-105.332901
9506.909180	-112.245224
9509.600830	-103.401985
9512.292480	-99.592888
9514.984131	-96.077980
9517.675781	-96.338280
9520.367432	-98.785698
9523.059082	-101.094414
9525.750732	-100.619759
9528.442383	-99.108582
9531.134033	-106.490700
9533.825684	-103.498283
9536.517334	-101.734558
9539.208984	-105.741302
9541.900635	-108.932701
9544.592285	-109.659027
9547.283936	-110.756256
9549.975586	-110.205986
9552.667236	-110.045525
9555.358887	-107.195854
9558.050537	-106.249931
9560.742188	-113.721985
9563.433838	-115.248795
9566.125488	-104.216217
9568.817139	-104.154976
9571.508789	-107.332336
9574.200439	-103.080719
9576.892090	-100.259705
9579.583740	-101.415474
9582.275391	-103.890648
9584.967041	-108.401253
9587.658691	-105.534729
9590.350342	-111.436996
9593.041992	-104.783348
9595.733643	-103.998222
9598.425293	-103.706100
9601.116943	-104.658455
9603.808594	-109.504623
9606.500244	-109.091789
9609.191895	-108.617729
9611.883545	-96.122086
9614.575195	-90.843582
9617.266846	-90.416168
9619.958496	-93.763214
9622.650146	-102.247856
9625.341797	-105.485580
9628.033447	-104.076027
9630.725098	-104.020836
9633.416748	-108.665604
9636.108398	-104.161621
9638.800049	-98.727264
9641.491699	-96.958511
9644.183350	-96.653709
9646.875000	-97.467476
9649.566650	-98.976532
9652.258301	-104.020386
9654.949951	-95.545624
9657.641602	-93.259346
9660.333252	-94.569252
9663.024902	-104.903442
9665.716553	-101.790848
9668.408203	-99.688446
9671.099854	-102.000191
9673.791504	-96.516426
9676.483154	-97.379272
9679.174805	-104.098946
9681.866455	-101.961723
9684.558105	-109.031006
9687.249756	-108.526619
9689.941406	-109.299774
9692.633057	-111.798485
9695.324707	-112.334785
9698.016357	-108.420265
9700.708008	-104.546532
9703.399658	-109.096931
9706.091309	-109.989906
9708.782959	-104.636848
9711.474609	-107.986473
9714.166260	-107.775230
9716.857910	-117.034813
9719.549561	-106.585236
9722.241211	-102.560600
9724.932861	-98.146301
9727.624512	-100.363770
9730.316162	-112.112740
9733.007813	-109.813965
9735.699463	-110.718559
9738.391113	-106.137207
9741.082764	-105.445366
9743.774414	-107.066376
9746.466064	-110.789795
9749.157715	-110.802742
9751.849365	-110.017715
9754.541016	-111.596809
9757.232666	-112.760086
9759.924316	-110.666077
9762.615967	-114.969055
9765.307617	-109.245354
9767.999268	-112.984993
9770.690918	-111.788017
9773.382568	-109.267754
9776.074219	-104.789131
9778.765869	-106.043503
9781.457520	-111.840134
9784.149170	-108.540161
9786.840820	-107.058754
9789.532471	-103.677582
9792.224121	-98.111343
9794.915771	-101.338745
9797.607422	-107.882240
9800.299072	-97.936752
9802.990723	-98.568840
9805.682373	-111.638084
9808.374023	-112.336906
9811.065674	-108.127045
9813.757324	-104.923691
9816.448975	-99.516502
9819.140625	-96.857590
9821.832275	-95.391457
9824.523926	-96.962036
9827.215576	-109.635124
9829.907227	-104.382286
9832.598877	-99.787560
9835.290527	-102.421776
9837.982178	-97.024979
9840.673828	-95.836166
9843.365479	-97.830956
9846.057129	-97.773331
9848.748779	-100.046486
9851.440430	-102.250244
9854.132080	-107.919670
9856.823730	-106.905586
9859.515381	-105.009354
9862.207031	-103.244629
9864.898682	-105.526138
9867.590332	-106.404533
9870.281982	-113.966064
9872.973633	-114.835411
9875.665283	-111.503517
9878.356934	-109.566010
9881.048584	-111.992004
9883.740234	-113.976105
9886.431885	-113.249100
9889.123535	-112.103607
9891.815186	-108.317085
9894.506836	-109.522964
9897.198486	-110.849091
9899.890137	-112.461319
9902.581787	-114.066071
9905.273438	-116.323158
9907.965088	-118.280441
9910.656738	-118.892487
9913.348389	-116.726303
9916.040039	-118.238243
9918.731689	-115.353691
9921.423340	-109.447884
9924.114990	-111.133240
9926.806641	-115.466103
9929.498291	-114.427872
9932.189941	-118.359352
9934.881592	-120.964119
9937.573242	-114.296188
9940.264893	-111.282967
9942.956543	-112.232338
9945.648193	-114.808876
9948.339844	-121.025085
9951.031494	-115.650215
9953.723145	-112.308479
9956.414795	-113.646843
9959.106445	-109.706711
9961.798096	-114.081436
9964.489746	-107.356979
9967.181396	-111.499535
9969.873047	-114.260643
9972.564697	-114.623001
9975.256348	-109.852539
9977.947998	-112.922714
9980.639648	-112.297234
9983.331299	-112.709946
9986.022949	-111.066109
9988.714600	-108.029327
9991.406250	-109.215172
9994.097900	-107.406700
9996.789551	-119.809196
9999.481201	-108.536674
10002.172852	-108.362564
10004.864502	-111.128281
10007.556152	-119.522163
10010.247803	-109.708214
10012.939453	-107.908485
10015.631104	-113.319511
10018.322754	-114.061043
10021.014404	-110.955666
10023.706055	-107.470543
10026.397705	-109.874756
10029.089355	-113.808731
10031.781006	-112.472717
10034.472656	-109.062714
10037.164307	-115.400444
10039.855957	-106.085114
10042.547607	-104.031685
10045.239258	-107.965157
10047.930908	-109.659744
10050.622559	-107.306564
10053.314209	-103.639740
10056.005859	-105.645714
10058.697510	-110.364075
10061.389160	-118.004181
10064.080811	-114.375053
10066.772461	-108.481255
10069.464111	-109.991898
10072.155762	-116.140236
10074.847412	-114.561394
10077.539063	-116.668800
10080.230713	-122.216309
10082.922363	-117.111259
10085.614014	-112.803398
10088.305664	-109.178093
10090.997314	-108.071579
10093.688965	-109.975937
10096.380615	-108.001587
10099.072266	-105.641472
10101.763916	-107.590675
10104.455566	-108.590813
10107.147217	-114.482697
10109.838867	-119.135925
10112.530518	-114.753349
10115.222168	-119.824455
10117.913818	-118.595398
10120.605469	-114.985420
10123.297119	-107.850670
10125.988770	-106.653542
10128.680420	-110.936279
10131.372070	-111.263573
10134.063721	-106.503510
10136.755371	-107.795204
10139.447021	-109.241188
10142.138672	-126.257675
10144.830322	-111.325577
10147.521973	-110.365891
10150.213623	-111.970093
10152.905273	-121.429924
10155.596924	-114.009216
10158.288574	-108.178986
10160.980225	-108.599007
10163.671875	-112.252937
10166.363525	-117.550896
10169.055176	-115.951920
10171.746826	-108.827477
10174.438477	-112.035309
10177.130127	-118.473145
10179.821777	-115.392494
10182.513428	-114.848061
10185.205078	-109.357819
10187.896729	-108.611397
10190.588379	-114.261520
10193.280029	-119.676285
10195.971680	-111.783203
10198.663330	-105.574089
10201.354980	-104.867683
10204.046631	-105.031044
10206.738281	-104.150307
10209.429932	-103.353844
10212.121582	-108.896530
10214.813232	-113.373154
10217.504883	-108.614120
10220.196533	-97.115990
10222.888184	-96.847191
10225.579834	-99.179832
10228.271484	-100.872864
10230.963135	-111.607849
10233.654785	-109.549583
10236.346436	-106.998199
10239.038086	-102.853195
10241.729736	-108.251541
10244.421387	-112.671074
10247.113037	-108.550003
10249.804688	-109.159866
10252.496338	-100.936417
10255.187988	-90.586533
10257.879639	-87.312103
10260.571289	-89.040939
10263.262939	-93.325554
10265.954590	-108.096947
10268.646240	-98.876213
10271.337891	-95.480743
10274.029541	-98.754616
10276.721191	-107.534683
10279.412842	-109.824661
10282.104492	-106.430809
10284.796143	-104.930161
10287.487793	-104.393768
10290.179443	-108.936211
10292.871094	-113.210121
10295.562744	-114.100418
10298.254395	-109.916374
10300.946045	-107.444611
10303.637695	-110.496155
10306.329346	-114.253647
10309.020996	-105.626793
10311.712646	-105.952576
10314.404297	-109.981651
10317.095947	-110.802307
10319.787598	-105.738823
10322.479248	-111.509338
10325.170898	-115.840515
10327.862549	-112.168297
10330.554199	-111.723282
10333.245850	-111.416946
10335.937500	-106.567665
